,Site,Species,ReadingDateTime,Value,Units,Year,Month
11165,CT8,PM10,2008-11-27,10.8,ug m-3 reference equiv by VCM,2008,11
11166,CT8,PM10,2008-11-28,12.9,ug m-3 reference equiv by VCM,2008,11
11167,CT8,PM10,2008-11-29,15.0,ug m-3 reference equiv by VCM,2008,11
11168,CT8,PM10,2008-11-30,8.5,ug m-3 reference equiv by VCM,2008,11
11169,CT8,PM10,2008-01-12,9.4,ug m-3 reference equiv by VCM,2008,1
11170,CT8,PM10,2008-02-12,24.9,ug m-3 reference equiv by VCM,2008,2
11171,CT8,PM10,2008-03-12,43.7,ug m-3 reference equiv by VCM,2008,3
11172,CT8,PM10,2008-04-12,29.9,ug m-3 reference equiv by VCM,2008,4
11173,CT8,PM10,2008-05-12,33.1,ug m-3 reference equiv by VCM,2008,5
11174,CT8,PM10,2008-06-12,47.1,ug m-3 reference equiv by VCM,2008,6
11175,CT8,PM10,2008-07-12,45.1,ug m-3 reference equiv by VCM,2008,7
11176,CT8,PM10,2008-08-12,32.6,ug m-3 reference equiv by VCM,2008,8
11177,CT8,PM10,2008-09-12,30.6,ug m-3 reference equiv by VCM,2008,9
11178,CT8,PM10,2008-10-12,67.2,ug m-3 reference equiv by VCM,2008,10
11179,CT8,PM10,2008-11-12,58.5,ug m-3 reference equiv by VCM,2008,11
11180,CT8,PM10,2008-12-12,62.3,ug m-3 reference equiv by VCM,2008,12
11181,CT8,PM10,2008-12-13,44.1,ug m-3 reference equiv by VCM,2008,12
11182,CT8,PM10,2008-12-14,25.2,ug m-3 reference equiv by VCM,2008,12
11183,CT8,PM10,2008-12-15,43.0,ug m-3 reference equiv by VCM,2008,12
11184,CT8,PM10,2008-12-16,42.6,ug m-3 reference equiv by VCM,2008,12
11185,CT8,PM10,2008-12-17,33.9,ug m-3 reference equiv by VCM,2008,12
11186,CT8,PM10,2008-12-18,32.2,ug m-3 reference equiv by VCM,2008,12
11187,CT8,PM10,2008-12-19,40.3,ug m-3 reference equiv by VCM,2008,12
11188,CT8,PM10,2008-12-20,22.8,ug m-3 reference equiv by VCM,2008,12
11189,CT8,PM10,2008-12-21,13.0,ug m-3 reference equiv by VCM,2008,12
11190,CT8,PM10,2008-12-22,30.3,ug m-3 reference equiv by VCM,2008,12
11191,CT8,PM10,2008-12-23,28.5,ug m-3 reference equiv by VCM,2008,12
11192,CT8,PM10,2008-12-24,25.2,ug m-3 reference equiv by VCM,2008,12
11193,CT8,PM10,2008-12-25,16.2,ug m-3 reference equiv by VCM,2008,12
11194,CT8,PM10,2008-12-26,16.5,ug m-3 reference equiv by VCM,2008,12
11195,CT8,PM10,2008-12-27,22.1,ug m-3 reference equiv by VCM,2008,12
11196,CT8,PM10,2008-12-28,27.7,ug m-3 reference equiv by VCM,2008,12
11197,CT8,PM10,2008-12-29,48.1,ug m-3 reference equiv by VCM,2008,12
11198,CT8,PM10,2008-12-30,61.3,ug m-3 reference equiv by VCM,2008,12
11199,CT8,PM10,2008-12-31,48.7,ug m-3 reference equiv by VCM,2008,12
15886,HK6,PM10,2008-01-01,33.8,ug m-3 reference equiv by VCM,2008,1
15887,HK6,PM10,2008-02-01,28.2,ug m-3 reference equiv by VCM,2008,2
15888,HK6,PM10,2008-03-01,32.0,ug m-3 reference equiv by VCM,2008,3
15889,HK6,PM10,2008-04-01,28.9,ug m-3 reference equiv by VCM,2008,4
15890,HK6,PM10,2008-05-01,19.7,ug m-3 reference equiv by VCM,2008,5
15891,HK6,PM10,2008-06-01,18.0,ug m-3 reference equiv by VCM,2008,6
15892,HK6,PM10,2008-07-01,28.6,ug m-3 reference equiv by VCM,2008,7
15893,HK6,PM10,2008-08-01,25.2,ug m-3 reference equiv by VCM,2008,8
15894,HK6,PM10,2008-09-01,20.4,ug m-3 reference equiv by VCM,2008,9
15895,HK6,PM10,2008-10-01,25.5,ug m-3 reference equiv by VCM,2008,10
15896,HK6,PM10,2008-11-01,22.7,ug m-3 reference equiv by VCM,2008,11
15897,HK6,PM10,2008-12-01,16.1,ug m-3 reference equiv by VCM,2008,12
15898,HK6,PM10,2008-01-13,15.1,ug m-3 reference equiv by VCM,2008,1
15899,HK6,PM10,2008-01-14,23.4,ug m-3 reference equiv by VCM,2008,1
15900,HK6,PM10,2008-01-15,13.8,ug m-3 reference equiv by VCM,2008,1
15901,HK6,PM10,2008-01-16,32.9,ug m-3 reference equiv by VCM,2008,1
15902,HK6,PM10,2008-01-17,29.1,ug m-3 reference equiv by VCM,2008,1
15903,HK6,PM10,2008-01-18,22.2,ug m-3 reference equiv by VCM,2008,1
15904,HK6,PM10,2008-01-19,15.7,ug m-3 reference equiv by VCM,2008,1
15905,HK6,PM10,2008-01-20,12.8,ug m-3 reference equiv by VCM,2008,1
15906,HK6,PM10,2008-01-21,19.4,ug m-3 reference equiv by VCM,2008,1
15907,HK6,PM10,2008-01-22,21.9,ug m-3 reference equiv by VCM,2008,1
15908,HK6,PM10,2008-01-23,61.1,ug m-3 reference equiv by VCM,2008,1
15909,HK6,PM10,2008-01-24,47.4,ug m-3 reference equiv by VCM,2008,1
15910,HK6,PM10,2008-01-25,26.2,ug m-3 reference equiv by VCM,2008,1
15911,HK6,PM10,2008-01-26,20.5,ug m-3 reference equiv by VCM,2008,1
15912,HK6,PM10,2008-01-27,24.2,ug m-3 reference equiv by VCM,2008,1
15913,HK6,PM10,2008-01-28,35.1,ug m-3 reference equiv by VCM,2008,1
15916,HK6,PM10,2008-01-31,13.7,ug m-3 reference equiv by VCM,2008,1
15917,HK6,PM10,2008-01-02,22.4,ug m-3 reference equiv by VCM,2008,1
15918,HK6,PM10,2008-02-02,19.6,ug m-3 reference equiv by VCM,2008,2
15919,HK6,PM10,2008-03-02,16.4,ug m-3 reference equiv by VCM,2008,3
15920,HK6,PM10,2008-04-02,18.8,ug m-3 reference equiv by VCM,2008,4
15921,HK6,PM10,2008-05-02,26.0,ug m-3 reference equiv by VCM,2008,5
15922,HK6,PM10,2008-06-02,24.1,ug m-3 reference equiv by VCM,2008,6
15923,HK6,PM10,2008-07-02,29.9,ug m-3 reference equiv by VCM,2008,7
15924,HK6,PM10,2008-08-02,36.6,ug m-3 reference equiv by VCM,2008,8
15925,HK6,PM10,2008-09-02,40.9,ug m-3 reference equiv by VCM,2008,9
15926,HK6,PM10,2008-10-02,49.9,ug m-3 reference equiv by VCM,2008,10
15927,HK6,PM10,2008-11-02,58.8,ug m-3 reference equiv by VCM,2008,11
15928,HK6,PM10,2008-12-02,67.4,ug m-3 reference equiv by VCM,2008,12
15929,HK6,PM10,2008-02-13,52.6,ug m-3 reference equiv by VCM,2008,2
15930,HK6,PM10,2008-02-14,38.9,ug m-3 reference equiv by VCM,2008,2
15931,HK6,PM10,2008-02-15,31.2,ug m-3 reference equiv by VCM,2008,2
15932,HK6,PM10,2008-02-16,33.5,ug m-3 reference equiv by VCM,2008,2
15933,HK6,PM10,2008-02-17,49.6,ug m-3 reference equiv by VCM,2008,2
15934,HK6,PM10,2008-02-18,65.8,ug m-3 reference equiv by VCM,2008,2
15935,HK6,PM10,2008-02-19,60.4,ug m-3 reference equiv by VCM,2008,2
15936,HK6,PM10,2008-02-20,96.8,ug m-3 reference equiv by VCM,2008,2
15937,HK6,PM10,2008-02-21,41.1,ug m-3 reference equiv by VCM,2008,2
15938,HK6,PM10,2008-02-22,21.1,ug m-3 reference equiv by VCM,2008,2
15939,HK6,PM10,2008-02-23,23.0,ug m-3 reference equiv by VCM,2008,2
15940,HK6,PM10,2008-02-24,23.9,ug m-3 reference equiv by VCM,2008,2
15941,HK6,PM10,2008-02-25,28.9,ug m-3 reference equiv by VCM,2008,2
15942,HK6,PM10,2008-02-26,29.2,ug m-3 reference equiv by VCM,2008,2
15943,HK6,PM10,2008-02-27,36.7,ug m-3 reference equiv by VCM,2008,2
15944,HK6,PM10,2008-02-28,43.7,ug m-3 reference equiv by VCM,2008,2
15945,HK6,PM10,2008-02-29,29.0,ug m-3 reference equiv by VCM,2008,2
15946,HK6,PM10,2008-01-03,26.0,ug m-3 reference equiv by VCM,2008,1
15947,HK6,PM10,2008-02-03,23.9,ug m-3 reference equiv by VCM,2008,2
15948,HK6,PM10,2008-03-03,21.5,ug m-3 reference equiv by VCM,2008,3
15949,HK6,PM10,2008-04-03,23.2,ug m-3 reference equiv by VCM,2008,4
15950,HK6,PM10,2008-05-03,43.6,ug m-3 reference equiv by VCM,2008,5
15951,HK6,PM10,2008-06-03,32.5,ug m-3 reference equiv by VCM,2008,6
15952,HK6,PM10,2008-07-03,29.9,ug m-3 reference equiv by VCM,2008,7
15953,HK6,PM10,2008-08-03,20.6,ug m-3 reference equiv by VCM,2008,8
15954,HK6,PM10,2008-09-03,17.0,ug m-3 reference equiv by VCM,2008,9
15957,HK6,PM10,2008-12-03,28.1,ug m-3 reference equiv by VCM,2008,12
15958,HK6,PM10,2008-03-13,20.5,ug m-3 reference equiv by VCM,2008,3
15959,HK6,PM10,2008-03-14,30.1,ug m-3 reference equiv by VCM,2008,3
15960,HK6,PM10,2008-03-15,32.5,ug m-3 reference equiv by VCM,2008,3
15961,HK6,PM10,2008-03-16,16.5,ug m-3 reference equiv by VCM,2008,3
15962,HK6,PM10,2008-03-17,19.2,ug m-3 reference equiv by VCM,2008,3
15963,HK6,PM10,2008-03-18,28.8,ug m-3 reference equiv by VCM,2008,3
15965,HK6,PM10,2008-03-20,27.1,ug m-3 reference equiv by VCM,2008,3
15966,HK6,PM10,2008-03-21,18.0,ug m-3 reference equiv by VCM,2008,3
15967,HK6,PM10,2008-03-22,10.0,ug m-3 reference equiv by VCM,2008,3
15968,HK6,PM10,2008-03-23,16.6,ug m-3 reference equiv by VCM,2008,3
